Time,THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
19:45:00,3.014311E+04,2.026193E+04,1.555660E+00,1.986327E+00,1.389817E+03,2.002355E+04,7.173427E-02,1.967633E+00,3.210674E+04,3.178773E+04,1.657000E+00,3.116181E+00,9.294353E+02,2.249486E+04,4.797204E-02,2.210113E+00,4.865377E+04,3.791399E+04,2.510420E+00,3.716851E+00,4.187213E+03,2.389574E+04,2.160763E-01,2.347614E+00
20:00:00,3.014470E+04,1.970473E+04,1.555725E+00,1.931673E+00,1.389823E+03,1.972689E+04,7.173460E-02,1.938449E+00,3.210825E+04,3.115104E+04,1.657060E+00,3.053768E+00,9.294382E+02,2.219923E+04,4.797219E-02,2.181048E+00,4.865710E+04,3.717798E+04,2.510534E+00,3.644697E+00,4.187673E+03,2.359777E+04,2.160967E-01,2.318320E+00
20:15:00,3.014580E+04,1.924602E+04,1.555771E+00,1.886688E+00,1.389832E+03,1.944227E+04,7.173505E-02,1.910450E+00,3.210929E+04,3.060790E+04,1.657102E+00,3.000531E+00,9.294438E+02,2.191551E+04,4.797248E-02,2.153157E+00,4.865916E+04,3.652688E+04,2.510615E+00,3.580873E+00,4.188026E+03,2.330887E+04,2.161126E-01,2.289920E+00
20:30:00,3.014657E+04,1.883964E+04,1.555805E+00,1.846843E+00,1.389843E+03,1.917031E+04,7.173560E-02,1.883695E+00,3.211001E+04,3.011591E+04,1.657133E+00,2.952309E+00,9.294517E+02,2.164436E+04,4.797289E-02,2.126500E+00,4.866060E+04,3.592566E+04,2.510682E+00,3.521939E+00,4.188307E+03,2.302969E+04,2.161256E-01,2.262475E+00
20:45:00,3.014713E+04,1.846109E+04,1.555830E+00,1.809730E+00,1.389855E+03,1.891143E+04,7.173621E-02,1.858227E+00,3.211055E+04,2.965667E+04,1.657157E+00,2.907297E+00,9.294613E+02,2.138621E+04,4.797338E-02,2.101121E+00,4.866173E+04,3.535650E+04,2.510738E+00,3.466147E+00,4.188536E+03,2.276073E+04,2.161364E-01,2.236036E+00
21:00:00,3.014754E+04,1.810296E+04,1.555848E+00,1.774617E+00,1.389867E+03,1.866587E+04,7.173684E-02,1.834068E+00,3.211096E+04,2.922367E+04,1.657176E+00,2.864854E+00,9.294718E+02,2.114124E+04,4.797393E-02,2.077039E+00,4.866265E+04,3.481110E+04,2.510783E+00,3.412683E+00,4.188724E+03,2.250237E+04,2.161454E-01,2.210638E+00
21:15:00,3.014785E+04,1.774812E+04,1.555863E+00,1.739827E+00,1.389879E+03,1.842059E+04,7.173745E-02,1.809940E+00,3.211129E+04,2.879977E+04,1.657192E+00,2.823303E+00,9.294829E+02,2.089639E+04,4.797450E-02,2.052969E+00,4.866339E+04,3.426950E+04,2.510820E+00,3.359591E+00,4.188881E+03,2.224146E+04,2.161531E-01,2.184991E+00
21:30:00,3.014808E+04,1.739259E+04,1.555874E+00,1.704967E+00,1.389890E+03,1.817560E+04,7.173803E-02,1.785841E+00,3.211157E+04,2.838345E+04,1.657205E+00,2.782494E+00,9.294941E+02,2.065160E+04,4.797508E-02,2.028903E+00,4.866399E+04,3.372870E+04,2.510851E+00,3.306575E+00,4.189013E+03,2.197818E+04,2.161595E-01,2.159111E+00
21:45:00,3.014826E+04,1.703691E+04,1.555882E+00,1.670092E+00,1.389900E+03,1.793082E+04,7.173856E-02,1.761761E+00,3.211180E+04,2.797320E+04,1.657216E+00,2.742280E+00,9.295052E+02,2.040676E+04,4.797565E-02,2.004832E+00,4.866450E+04,3.318760E+04,2.510877E+00,3.253531E+00,4.189124E+03,2.171269E+04,2.161650E-01,2.133012E+00
22:00:00,3.014841E+04,1.668109E+04,1.555889E+00,1.635204E+00,1.389909E+03,1.768617E+04,7.173904E-02,1.737696E+00,3.211200E+04,2.756858E+04,1.657226E+00,2.702617E+00,9.295160E+02,2.016176E+04,4.797621E-02,1.980745E+00,4.866494E+04,3.264669E+04,2.510899E+00,3.200503E+00,4.189219E+03,2.144513E+04,2.161698E-01,2.106710E+00
22:15:00,3.014852E+04,1.237745E+04,1.555895E+00,1.213327E+00,1.389918E+03,1.497278E+04,7.173946E-02,1.434274E+00,3.211218E+04,2.184514E+04,1.657235E+00,2.114409E+00,9.295266E+02,1.731928E+04,4.797676E-02,1.653231E+00,4.866532E+04,2.621549E+04,2.510919E+00,2.530450E+00,4.189301E+03,1.846092E+04,2.161739E-01,1.762263E+00
22:30:00,3.014861E+04,8.162624E+03,1.555899E+00,8.001569E-01,1.389925E+03,1.237273E+04,7.173983E-02,1.140305E+00,3.211234E+04,1.745996E+04,1.657244E+00,1.633373E+00,9.295369E+02,1.499289E+04,4.797729E-02,1.367618E+00,4.866567E+04,2.116702E+04,2.510936E+00,1.971633E+00,4.189372E+03,1.593550E+04,2.161774E-01,1.454530E+00
22:45:00,3.014869E+04,4.036755E+03,1.555903E+00,3.957096E-01,1.389931E+03,9.950094E+03,7.174016E-02,8.608217E-01,3.211250E+04,1.381234E+04,1.657251E+00,1.209937E+00,9.295470E+02,1.277206E+04,4.797781E-02,1.090758E+00,4.866598E+04,1.676885E+04,2.510952E+00,1.464072E+00,4.189434E+03,1.350683E+04,2.161806E-01,1.154978E+00
23:00:00,3.014876E+04,0.000000E+00,1.555907E+00,0.000000E+00,1.389937E+03,7.678057E+03,7.174044E-02,5.942390E-01,3.211264E+04,1.051019E+04,1.657259E+00,8.144361E-01,9.295567E+02,1.069128E+04,4.797831E-02,8.259582E-01,4.866626E+04,1.274867E+04,2.510967E+00,9.877715E-01,4.189490E+03,1.121813E+04,2.161835E-01,8.676183E-01
23:15:00,3.014881E+04,4.511795E+02,1.555910E+00,3.492955E-02,1.389942E+03,7.961341E+03,7.174069E-02,6.149752E-01,3.211277E+04,1.273226E+04,1.657265E+00,9.854628E-01,9.295662E+02,1.128024E+04,4.797880E-02,8.714166E-01,4.866653E+04,1.482265E+04,2.510981E+00,1.147028E+00,4.189540E+03,1.171665E+04,2.161860E-01,9.052121E-01
23:30:00,3.014887E+04,6.283056E+02,1.555912E+00,4.859564E-02,1.389946E+03,8.202137E+03,7.174091E-02,6.330340E-01,3.211290E+04,1.373602E+04,1.657272E+00,1.060705E+00,9.295755E+02,1.141455E+04,4.797928E-02,8.810226E-01,4.866677E+04,1.563285E+04,2.510993E+00,1.207092E+00,4.189585E+03,1.181658E+04,2.161883E-01,9.121826E-01
23:45:00,3.014891E+04,8.322870E+02,1.555914E+00,6.433267E-02,1.389949E+03,8.336030E+03,7.174110E-02,6.433321E-01,3.211303E+04,1.408431E+04,1.657278E+00,1.086779E+00,9.295846E+02,1.150589E+04,4.797975E-02,8.879863E-01,4.866700E+04,1.588731E+04,2.511005E+00,1.226028E+00,4.189626E+03,1.188226E+04,2.161904E-01,9.172071E-01
24:00:00,3.014895E+04,1.079426E+03,1.555916E+00,8.339936E-02,1.389953E+03,8.387381E+03,7.174126E-02,6.472694E-01,3.211314E+04,1.416194E+04,1.657285E+00,1.092757E+00,9.295934E+02,1.151858E+04,4.798020E-02,8.889175E-01,4.866722E+04,1.584966E+04,2.511016E+00,1.223143E+00,4.189664E+03,1.186946E+04,2.161924E-01,9.162095E-01
Peak,3.014942E+04,2.721826E+04,1.555941E+00,2.668492E+00,1.389988E+03,2.445920E+04,7.174311E-02,2.403979E+00,3.211504E+04,3.879760E+04,1.657382E+00,3.803465E+00,9.297857E+02,2.689462E+04,4.799013E-02,2.642811E+00,4.867027E+04,4.415378E+04,2.511174E+00,4.328669E+00,4.190169E+03,2.788596E+04,2.162184E-01,2.740101E+00

Peak Vol Flow (m3/s),,,1.312700E+00,2.251325E+00,,,6.052747E-02,2.028164E+00,,,1.398283E+00,3.208868E+00,,,4.048780E-02,2.229659E+00,,,2.118601E+00,3.651966E+00,,,1.824169E-01,2.311739E+00
