Time,THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:PIACENZA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:PIACENZA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
17:30:00,1.384597E+03,3.439693E+03,7.146482E-02,3.371729E-01,2.634031E+04,2.517430E+04,1.359487E+00,2.468049E+00,9.218502E+02,5.507149E+03,4.758054E-02,5.398942E-01,2.824137E+04,3.620035E+04,1.457605E+00,3.548833E+00,2.565841E+03,6.620835E+03,1.324238E-01,6.490770E-01,3.672994E+04,4.231064E+04,1.895586E+00,4.147971E+00
17:45:00,1.384596E+03,3.405322E+03,7.146477E-02,3.338032E-01,2.634030E+04,2.486279E+04,1.359486E+00,2.437503E+00,9.218446E+02,5.472013E+03,4.758025E-02,5.364493E-01,2.824131E+04,3.592446E+04,1.457602E+00,3.521780E+00,2.565827E+03,6.605969E+03,1.324230E-01,6.476187E-01,3.672986E+04,4.213189E+04,1.895581E+00,4.130439E+00
18:00:00,1.384595E+03,3.368333E+03,7.146472E-02,3.301768E-01,2.634029E+04,2.451202E+04,1.359486E+00,2.403107E+00,9.218391E+02,5.434703E+03,4.757997E-02,5.327913E-01,2.824126E+04,3.559838E+04,1.457600E+00,3.489807E+00,2.565813E+03,6.586803E+03,1.324223E-01,6.457389E-01,3.672978E+04,4.188399E+04,1.895577E+00,4.106128E+00
18:15:00,1.384594E+03,3.325900E+03,7.146468E-02,3.260167E-01,2.719764E+04,2.409383E+04,1.403736E+00,2.362103E+00,9.218337E+02,5.392394E+03,4.757969E-02,5.286432E-01,2.909926E+04,3.519018E+04,1.501883E+00,3.449784E+00,2.968289E+03,6.559940E+03,1.531942E-01,6.431044E-01,3.960090E+04,4.153320E+04,2.043752E+00,4.071730E+00
18:30:00,1.384593E+03,3.277903E+03,7.146463E-02,3.213110E-01,2.805525E+04,2.359444E+04,1.447997E+00,2.313137E+00,9.218284E+02,5.344966E+03,4.757942E-02,5.239930E-01,2.995750E+04,3.467604E+04,1.546178E+00,3.399376E+00,3.371196E+03,6.525092E+03,1.739862E-01,6.396871E-01,4.247343E+04,4.105584E+04,2.191985E+00,4.024922E+00
18:45:00,1.384592E+03,3.224139E+03,7.146459E-02,3.160400E-01,2.891365E+04,2.299190E+04,1.492294E+00,2.254060E+00,9.218233E+02,5.292236E+03,4.757916E-02,5.188230E-01,3.081658E+04,3.405533E+04,1.590509E+00,3.338517E+00,3.774136E+03,6.481914E+03,1.947786E-01,6.354529E-01,4.534868E+04,4.044775E+04,2.340320E+00,3.965297E+00
19:00:00,1.384592E+03,3.164362E+03,7.146456E-02,3.101793E-01,2.977292E+04,2.226761E+04,1.536628E+00,2.183032E+00,9.218186E+02,5.233991E+03,4.757891E-02,5.131122E-01,3.167653E+04,3.330543E+04,1.634876E+00,3.264994E+00,4.177326E+03,6.430055E+03,2.155823E-01,6.303676E-01,4.822664E+04,3.968567E+04,2.488750E+00,3.890574E+00
19:15:00,1.384592E+03,3.106435E+03,7.146457E-02,3.044999E-01,2.977545E+04,2.149430E+04,1.536736E+00,2.107189E+00,9.218147E+02,5.178123E+03,4.757871E-02,5.076344E-01,3.167906E+04,3.250639E+04,1.634982E+00,3.186652E+00,4.178199E+03,6.378441E+03,2.156210E-01,6.253063E-01,4.823501E+04,3.885172E+04,2.489050E+00,3.808805E+00
19:30:00,1.384593E+03,3.050171E+03,7.146465E-02,2.989838E-01,2.977817E+04,2.074715E+04,1.536850E+00,2.033905E+00,9.218124E+02,5.124460E+03,4.757859E-02,5.023730E-01,3.168178E+04,3.173763E+04,1.635094E+00,3.111281E+00,4.178767E+03,6.326801E+03,2.156451E-01,6.202429E-01,4.824285E+04,3.802126E+04,2.489321E+00,3.727380E+00
19:45:00,1.384597E+03,2.995752E+03,7.146484E-02,2.936487E-01,2.978040E+04,2.007962E+04,1.536942E+00,1.968425E+00,9.218124E+02,5.073091E+03,4.757859E-02,4.973369E-01,3.168396E+04,3.103030E+04,1.635181E+00,3.041939E+00,4.179399E+03,6.275137E+03,2.156732E-01,6.151773E-01,4.824851E+04,3.723134E+04,2.489511E+00,3.649935E+00
20:00:00,1.384603E+03,2.943698E+03,7.146516E-02,2.885455E-01,2.978198E+04,1.952514E+04,1.537007E+00,1.914046E+00,9.218151E+02,5.024337E+03,4.757873E-02,4.925574E-01,3.168547E+04,3.042595E+04,1.635241E+00,2.982696E+00,4.179859E+03,6.223708E+03,2.156934E-01,6.101351E-01,4.825184E+04,3.652868E+04,2.489625E+00,3.581050E+00
20:15:00,1.384612E+03,2.892877E+03,7.146561E-02,2.835632E-01,2.978309E+04,1.907275E+04,1.537053E+00,1.869685E+00,9.218207E+02,4.976854E+03,4.757902E-02,4.879026E-01,3.168651E+04,2.991426E+04,1.635284E+00,2.932542E+00,4.180212E+03,6.170913E+03,2.157093E-01,6.049590E-01,4.825390E+04,3.590966E+04,2.489707E+00,3.520369E+00
20:30:00,1.384622E+03,2.843998E+03,7.146615E-02,2.787715E-01,2.978386E+04,1.867099E+04,1.537087E+00,1.830295E+00,9.218285E+02,4.931126E+03,4.757942E-02,4.834198E-01,3.168724E+04,2.945213E+04,1.635315E+00,2.887247E+00,4.180492E+03,6.117285E+03,2.157223E-01,5.997013E-01,4.825535E+04,3.533864E+04,2.489773E+00,3.464396E+00
20:45:00,1.384634E+03,2.797543E+03,7.146676E-02,2.742172E-01,2.978443E+04,1.829832E+04,1.537112E+00,1.793760E+00,9.218380E+02,4.887479E+03,4.757991E-02,4.791410E-01,3.168779E+04,2.902114E+04,1.635340E+00,2.845003E+00,4.180720E+03,6.063264E+03,2.157331E-01,5.944051E-01,4.825648E+04,3.479778E+04,2.489829E+00,3.411379E+00
21:00:00,1.384646E+03,2.753692E+03,7.146738E-02,2.699184E-01,2.978484E+04,1.795028E+04,1.537131E+00,1.759639E+00,9.218485E+02,4.846040E+03,4.758045E-02,4.750789E-01,3.168820E+04,2.861450E+04,1.635359E+00,2.805145E+00,4.180909E+03,6.009143E+03,2.157421E-01,5.890991E-01,4.825739E+04,3.427872E+04,2.489874E+00,3.360496E+00
21:15:00,1.384658E+03,2.710649E+03,7.146800E-02,2.656988E-01,2.978515E+04,1.760919E+04,1.537145E+00,1.726200E+00,9.218595E+02,4.804999E+03,4.758102E-02,4.710556E-01,3.168854E+04,2.821518E+04,1.635375E+00,2.766003E+00,4.181066E+03,5.953036E+03,2.157498E-01,5.835985E-01,4.825813E+04,3.376158E+04,2.489911E+00,3.309802E+00
21:30:00,1.384669E+03,2.668364E+03,7.146857E-02,2.615534E-01,2.978539E+04,1.727114E+04,1.537156E+00,1.693057E+00,9.218706E+02,4.764317E+03,4.758160E-02,4.670676E-01,3.168881E+04,2.782144E+04,1.635388E+00,2.727407E+00,4.181197E+03,5.895113E+03,2.157562E-01,5.779198E-01,4.825873E+04,3.324343E+04,2.489942E+00,3.259006E+00
21:45:00,1.384680E+03,2.626735E+03,7.146910E-02,2.574724E-01,2.978557E+04,1.693315E+04,1.537165E+00,1.659918E+00,9.218817E+02,4.723926E+03,4.758217E-02,4.631080E-01,3.168905E+04,2.743169E+04,1.635399E+00,2.689202E+00,4.181309E+03,5.835522E+03,2.157617E-01,5.720775E-01,4.825924E+04,3.272309E+04,2.489967E+00,3.207995E+00
22:00:00,1.384689E+03,2.585656E+03,7.146958E-02,2.534453E-01,2.978572E+04,1.659170E+04,1.537172E+00,1.626439E+00,9.218925E+02,4.683755E+03,4.758273E-02,4.591700E-01,3.168925E+04,2.704499E+04,1.635409E+00,2.651294E+00,4.181403E+03,5.774417E+03,2.157665E-01,5.660868E-01,4.825968E+04,3.220077E+04,2.489989E+00,3.156790E+00
22:15:00,1.384697E+03,1.923881E+03,7.147000E-02,1.885781E-01,2.978583E+04,1.231543E+04,1.537177E+00,1.207245E+00,9.219031E+02,3.694089E+03,4.758327E-02,3.580707E-01,3.168943E+04,2.140016E+04,1.635418E+00,2.072071E+00,4.181485E+03,4.582957E+03,2.157706E-01,4.435833E-01,4.826006E+04,2.580874E+04,2.490009E+00,2.492179E+00
22:30:00,1.384704E+03,1.272425E+03,7.147037E-02,1.247225E-01,2.978593E+04,8.124332E+03,1.537182E+00,7.964023E-01,9.219134E+02,2.844386E+03,4.758380E-02,2.680020E-01,3.168959E+04,1.705731E+04,1.635426E+00,1.596947E+00,4.181556E+03,3.691743E+03,2.157741E-01,3.450115E-01,4.826040E+04,2.086369E+04,2.490027E+00,1.943729E+00
22:45:00,1.384711E+03,6.311649E+02,7.147070E-02,6.186640E-02,2.978601E+04,4.019019E+03,1.537186E+00,3.939706E-01,9.219234E+02,2.155071E+03,4.758432E-02,1.905892E-01,3.168974E+04,1.346047E+04,1.635434E+00,1.180100E+00,4.181618E+03,2.937176E+03,2.157773E-01,2.569772E-01,4.826071E+04,1.655436E+04,2.490043E+00,1.445300E+00
23:00:00,1.384716E+03,0.000000E+00,7.147099E-02,0.000000E+00,2.978607E+04,0.000000E+00,1.537189E+00,0.000000E+00,9.219332E+02,1.537181E+03,4.758482E-02,1.187832E-01,3.168989E+04,1.020981E+04,1.635441E+00,7.911799E-01,4.181674E+03,2.254467E+03,2.157801E-01,1.746593E-01,4.826100E+04,1.261917E+04,2.490058E+00,9.777523E-01
23:15:00,1.384721E+03,0.000000E+00,7.147123E-02,0.000000E+00,2.978613E+04,4.392110E+02,1.537192E+00,3.401791E-02,9.219426E+02,1.917915E+03,4.758531E-02,1.481381E-01,3.169002E+04,1.242587E+04,1.635448E+00,9.616904E-01,4.181724E+03,2.743266E+03,2.157827E-01,2.123325E-01,4.826126E+04,1.475679E+04,2.490071E+00,1.141970E+00
23:30:00,1.384725E+03,0.000000E+00,7.147145E-02,0.000000E+00,2.978618E+04,6.242047E+02,1.537195E+00,4.829107E-02,9.219519E+02,2.191287E+03,4.758579E-02,1.691900E-01,3.169015E+04,1.346318E+04,1.635455E+00,1.039645E+00,4.181769E+03,2.955830E+03,2.157850E-01,2.282482E-01,4.826151E+04,1.556491E+04,2.490084E+00,1.201852E+00
23:45:00,1.384729E+03,0.000000E+00,7.147164E-02,0.000000E+00,2.978623E+04,8.326046E+02,1.537197E+00,6.436899E-02,9.219610E+02,2.325360E+03,4.758626E-02,1.794216E-01,3.169027E+04,1.383795E+04,1.635461E+00,1.067768E+00,4.181810E+03,3.049152E+03,2.157871E-01,2.352931E-01,4.826173E+04,1.583029E+04,2.490096E+00,1.221627E+00
24:00:00,1.384732E+03,0.000000E+00,7.147181E-02,0.000000E+00,2.978627E+04,1.090240E+03,1.537199E+00,8.424546E-02,9.219698E+02,2.407231E+03,4.758672E-02,1.857369E-01,3.169039E+04,1.394316E+04,1.635467E+00,1.075875E+00,4.181848E+03,3.086428E+03,2.157891E-01,2.381709E-01,4.826195E+04,1.580632E+04,2.490107E+00,1.219797E+00
Peak,1.384768E+03,3.654631E+03,7.147366E-02,3.582476E-01,2.978674E+04,2.616387E+04,1.537224E+00,2.565102E+00,9.221618E+02,5.751917E+03,4.759663E-02,5.638933E-01,3.169228E+04,3.680317E+04,1.635565E+00,3.607959E+00,4.182353E+03,6.645022E+03,2.158151E-01,6.514517E-01,4.826499E+04,4.245178E+04,2.490264E+00,4.161823E+00

Peak Vol Flow (m3/s),,,6.030014E-02,3.022426E-01,,,1.296909E+00,2.164098E+00,,,4.015582E-02,4.757395E-01,,,1.379876E+00,3.043925E+00,,,1.820766E-01,5.496099E-01,,,2.100959E+00,3.511203E+00
